SELECT * WHERE 
{ 
	 <http://dbpedia.org/resource/James_Watt> ?x ?y
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Mechanical_engineering>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Civil_engineer>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Mechanical_engineer>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Deism>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Arc_(geometry)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Circular_arc>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Fellow_of_the_Royal_Society>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Apprenticeship>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/1774>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/1784>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Andrew_Carnegie>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/1756>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Samuel_Smiles>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Joseph_Black>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Octant_(instrument)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Fellows_of_the_Royal_Society_of_Edinburgh>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Claude_Louis_Berthollet>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Bleach>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Staffordshire>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Piston>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/1781>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:British_Freemasons>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Steamboat>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/1750>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Matthew_Boulton>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Boulton_and_Watt>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Deists>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Surveying>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Centrifugal_governor>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Mechanics'_Institutes>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/1763>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/William_Murdoch>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/1767>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Rheumatoid_arthritis>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Scottish_people>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Old_Style>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Nicolas_L%C3%A9onard_Sadi_Carnot>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/North_Wales>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Condensation>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Scottish_mathematicians>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Atmospheric_pressure>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Quadrant_(instrument)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:18th-century_Scottish_people>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Covenanter>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Alumni_of_the_University_of_Glasgow>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Scottish_business_theorists>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Bank_of_England>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/University_of_Glasgow>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Royal_Society_of_Edinburgh>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:People_of_the_Scottish_Enlightenment>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Chemist>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:People_of_the_Industrial_Revolution>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/St_Paul's_Cathedral>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Banknotes_of_the_pound_sterling>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Horsepower>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Thomas_Newcomen>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Newcomen_atmospheric_engine>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Newcomen_steam_engine>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Power_(physics)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Work_(physics)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Cenotaph>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Presbyterian_polity>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Cornwall>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Iron(II)_sulfate>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/University_of_Rochester>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Heriot-Watt_University>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/French_Academy>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Blacksmith>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Measuring_instrument>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Textile_industry>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Hydropower>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Handsworth,_West_Midlands>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Manganese_dioxide>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/The_100:_A_Ranking_of_the_Most_Influential_Persons_in_History>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Crank_(mechanism)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Members_of_the_Lunar_Society>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Lunar_Society_of_Birmingham>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/River_Clyde>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Mus%C3%A9e_des_Arts_et_M%C3%A9tiers>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Hammer>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/James_G._Watt>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Latent_heat>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Trade_secret>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/British_Council>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Falkirk>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Wrexham>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Drafter>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Institution_of_Mechanical_Engineers>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Greenock>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Berthollet>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/BCN_Main_Line>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Charles_Tennant>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Philosophical_Transactions_of_the_Royal_Society>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/James_Watt_junior>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:British_engineers>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Ferrous_metallurgy>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Iron_(material)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Beno%C3%AEt_Paul_%C3%89mile_Clapeyron>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Condenser_(heat_transfer)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Engine_technology>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Renfrewshire_(historic)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Deist>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Cylinder_(engine)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Boilers>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Pressure_volume_diagram>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:18th-century_physicists>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Multifunction_printer>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Thomas_Savery>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Lunar_Society_Moonstones>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/James_Keir>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/William_Small>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Lunar_Society>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Shipwright>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Scottish_National_Gallery>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Princes_Street>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/National_Gallery_of_Scotland>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:1736_births>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Gristmill>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Michael_H._Hart>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Shakedown_(testing)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/John_Robison_(physicist)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Steam_engine_engineers>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/George_Square>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Glasgow_Green>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Scottish_Presbyterians>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Indicator_diagram>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Watt_steam_engine>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/St._Paul's_Cathedral>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Baillie>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Thomas_Beddoes>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Pneumatic_Institution>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/John_Roebuck>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Soho_Foundry>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Soho_Manufactory>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Beam_engine>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Jonathan_Hornblower>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Largs>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Surveyor_(surveying)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/January_19>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:1819_deaths>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:People_from_Greenock>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:People_associated_with_Heriot-Watt_University>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Scottish_engineers>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Scottish_Engineering_Hall_of_Fame>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Scottish_surveyors>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Scottish_mechanical_engineers>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Category:Scottish_chemists>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Inverclyde>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Francis_Leggatt_Chantrey>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Soho_House>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Bo'ness>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/John_Wilkinson_(industrialist)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Kilwinning>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/PS_Comet>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Parallel_motion>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Leeds_City_Square>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Sun_and_planet_gear>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Piccadilly_Gardens>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/St_Mary's_Church,_Handsworth>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/James_Pickard>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/James_Watt_College>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Bersham_Ironworks>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/James_Watt_(disambiguation)>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Hotwells>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Carron_Company>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/James_Watt_International_Medal>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Hugh_Pembroke_Vowles>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Parallel_rulers>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/James_Eckford_Lauder>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Llanwrthwl>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Batavian_Society_for_Experimental_Philosophy>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Carl_Frederik_von_Breda>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Rotative_beam_engine>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Smeatonian_Society_of_Civil_Engineers>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Jabez_Carter_Hornblower>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Cartsburn>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Kinneil_House>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Macfarlane_Observatory>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Matthew_Robinson_Boulton>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Scottish_Engineering_Hall_of_Fame>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/FRSE>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/St._Mary's_Church,_Handsworth>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Mechanics_Institute>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Condense>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Newcomen_engine>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Baron_of_Cartsburn>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Carron_Iron_Works>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/James_Watt_Jr.>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Bleaching_powder>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/City_Square,_Leeds>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Schooled_at_home>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Francis_Legatt_Chantrey>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/File:Watts_First_Condenser.jpg>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/File:James_Watt_Cottage_ruin,_Kinneil_House,_Bo'ness.JPG>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/File:James_Watt_steam_engine_relic_at_the_Carron_Works.JPG>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/File:SteamEngine_Boulton&Watt_1784.png>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/File:20070616_Dampfmaschine.jpg>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Edward_Bull>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/File:Watt_apparatus_3.JPG>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/File:James_Watt_-_Heathfield.jpg>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/File:James_Watt's_Workshop.jpg>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/File:Loughborough_Beam_Engine_-_geograph.org.uk_-_2734519.jpg>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/File:James_Watt_Memorial_College.jpg>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/File:Watt_James_Chantrey.jpg>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Ancenis>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Indre,_Loire-Atlantique>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Montrelais>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Offset>
<http://dbpedia.org/ontology/wikiPageWikiLink>	<http://dbpedia.org/resource/Isolation>
<http://dbpedia.org/ontology/wikiPageRevisionID>	"604032564"^^<http://www.w3.org/2001/XMLSchema#integer>
<http://www.w3.org/ns/prov#wasDerivedFrom>	<http://en.wikipedia.org/wiki/James_Watt?oldid=604032564>
<http://www.w3.org/2000/01/rdf-schema#comment>	"James Watt, FRS, FRSE (30 January 1736 (19 January 1735 O.S.)–25 August 1819) was a Scottish inventor and mechanical engineer whose improvements to the Newcomen steam engine were fundamental to the changes brought by the Industrial Revolution in both his native Great Britain and the rest of the world.While working as an instrument maker at the University of Glasgow, Watt became interested in the technology of steam engines."@en
<http://www.w3.org/2000/01/rdf-schema#comment>	"James Watt (né le 19 janvier 1736 à Greenock en Écosse - mort le 25 août 1819 à Heathfield près de Birmingham en Angleterre) est un ingénieur écossais dont les améliorations sur la machine à vapeur furent une étape clé dans la révolution industrielle. Il a animé la Lunar Society de Birmingham."@fr
<http://www.w3.org/2000/01/rdf-schema#comment>	"James Watt (Greenock, 19 gennaio 1736 – Handsworth, 19 agosto 1819) è stato un matematico e ingegnere britannico."@it
<http://www.w3.org/2000/01/rdf-schema#comment>	"James Watt (Greenock (Schotland), 19 januari 1736 – Heathfield Hall bij Birmingham, 25 augustus 1819) was een Schotse ingenieur die wordt beschouwd als de uitvinder van de moderne stoommachine. Maar ook is hij de uitvinder van het eerste kopieerapparaat, waar hij in 1781 patent op kreeg."@nl
<http://xmlns.com/foaf/0.1/isPrimaryTopicOf>	<http://en.wikipedia.org/wiki/James_Watt>
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://schema.org/Person>
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://xmlns.com/foaf/0.1/Person>
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://dbpedia.org/ontology/Person>
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://wikidata.dbpedia.org/resource/Q5>
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#Thing>
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://wikidata.dbpedia.org/resource/Q215627>
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson>
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://dbpedia.org/ontology/Agent>
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent>
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://dbpedia.org/ontology/Scientist>
<http://dbpedia.org/property/name>	"James Watt"@en
<http://dbpedia.org/property/name>	"Watt, James"@en
<http://dbpedia.org/property/caption>	"Portrait of James Watt"@en
<http://dbpedia.org/property/caption>	"by Carl Frederik von Breda"@en
<http://xmlns.com/foaf/0.1/name>	"James Watt"@en
<http://xmlns.com/foaf/0.1/name>	"Watt, James"@en
<http://xmlns.com/foaf/0.1/name>	"James Watt"@fr
<http://xmlns.com/foaf/0.1/name>	"James"@it
<http://dbpedia.org/property/nationality>	<http://dbpedia.org/resource/Scottish_people>
<http://dbpedia.org/property/influences>	<http://dbpedia.org/resource/Adam_Smith>
<http://dbpedia.org/property/influences>	<http://dbpedia.org/resource/Joseph_Black>
<http://dbpedia.org/property/viaf>	"22269445"^^<http://www.w3.org/2001/XMLSchema#integer>
<http://dbpedia.org/property/lccn>	"n/50/034930"@en
<http://dbpedia.org/property/shortDescription>	"Industrial Revolution engineer of the steam engine"@en
<http://dbpedia.org/property/dateOfBirth>	"1736-01-19"^^<http://www.w3.org/2001/XMLSchema#date>
<http://dbpedia.org/property/placeOfBirth>	"Greenock, Scotland"@en
<http://dbpedia.org/property/dateOfDeath>	"1819-08-25"^^<http://www.w3.org/2001/XMLSchema#date>
<http://dbpedia.org/property/placeOfDeath>	"Handsworth, Staffordshire, England"@en
<http://purl.org/dc/elements/1.1/description>	"Industrial Revolution engineer of the steam engine"@en
<http://purl.org/dc/elements/1.1/description>	"Industrial Revolution engineer of the steam engine"
<http://purl.org/dc/elements/1.1/description>	"Industrial Revolution engineer of the steam engine"^^<http://www.w3.org/2001/XMLSchema#string>
<http://dbpedia.org/ontology/birthDate>	"1736-01-19"^^<http://www.w3.org/2001/XMLSchema#date>
<http://dbpedia.org/ontology/birthYear>	"1736"^^<http://www.w3.org/2001/XMLSchema#gYear>
<http://dbpedia.org/ontology/birthPlace>	<http://dbpedia.org/resource/Scotland>
<http://dbpedia.org/ontology/birthPlace>	<http://dbpedia.org/resource/Greenock>
<http://dbpedia.org/ontology/birthPlace>	<http://dbpedia.org/resource/Renfrewshire_(historic)>
<http://dbpedia.org/ontology/deathYear>	"1819"^^<http://www.w3.org/2001/XMLSchema#gYear>
<http://dbpedia.org/ontology/deathPlace>	<http://dbpedia.org/resource/Birmingham>
<http://dbpedia.org/ontology/deathPlace>	<http://dbpedia.org/resource/Staffordshire>
<http://dbpedia.org/ontology/deathPlace>	<http://dbpedia.org/resource/Handsworth,_West_Midlands>
<http://dbpedia.org/ontology/deathDate>	"1819-08-25"^^<http://www.w3.org/2001/XMLSchema#date>
<http://dbpedia.org/ontology/lccnId>	"n/50/034930"
<http://dbpedia.org/ontology/lccnId>	"n/50/034930"^^<http://www.w3.org/2001/XMLSchema#string>
<http://dbpedia.org/ontology/viafId>	"22269445"
<http://dbpedia.org/ontology/viafId>	"22269445"^^<http://www.w3.org/2001/XMLSchema#string>
<http://dbpedia.org/ontology/influencedBy>	<http://dbpedia.org/resource/Adam_Smith>
<http://dbpedia.org/ontology/influencedBy>	<http://dbpedia.org/resource/Joseph_Black>
